"Walnut Halves","Fresh walnut halves for baking or snacking.","true","292","52162.55","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52162.55
"
"Throw Pillow Covers","Set of decorative pillow covers to enhance your home decor.","false","92","52187.02","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52187.02
"
"Mango Chunks","Frozen mango chunks for smoothies or snacking.","true","557","35448.18","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 557
"
"Comfortable Bed Pillow","Supportive pillow designed for a good night's sleep.","false","360","55115.9","Error Message: Maximun Price 50000.00, FieldName: price, Value: 55115.9
"
"Organic Coconut Flour","Finely ground flour from dried coconut meat.","true","198","51249.74","Error Message: Maximun Price 50000.00, FieldName: price, Value: 51249.74
"
"Kids' Educational Tablet","Learning tablet with kid-friendly educational apps.","false","111","58670.35","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58670.35
"
"Aged White Cheddar Popcorn","Light and fluffy popcorn coated in aged white cheddar.","false","108","56563.69","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56563.69
"
"Coconut Cream Pie Yogurt","Yogurt with the flavors of coconut cream pie, nice and indulgent.","false","261","55332.47","Error Message: Maximun Price 50000.00, FieldName: price, Value: 55332.47
"
"Beef Sirloin Steak","Juicy and tender beef sirloin steak, grass-fed.","true","345","53730.4","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53730.4
"
"Cauliflower Crust Pizza","A gluten-free pizza crust made from cauliflower.","true","595","56412.37","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56412.37
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 595
"
"First Aid Kit","Comprehensive first aid kit for emergency situations.","true","387","58698.25","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58698.25
"
"Rustic Italian Breads","Freshly baked artisan bread with a crisp crust and soft center.","false","562","22113.47","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 562
"
"Organic Lentil Soup","A hearty soup made with organic lentils and vegetables.","false","572","5055.65","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 572
"
"Breezy Off-The-Shoulder Top","A light and breezy top ideal for warm days.","false","511","9293.53","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 511
"
"Artisan Cornbread Mix","Mix for homemade cornbread, just add water and bake for a delicious side.","true","524","50659.28","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 524
 | Error Message: Maximun Price 50000.00, FieldName: price, Value: 50659.28
"
"Vegetable Fried Rice Mix","A quick and easy fried rice mix with colorful veggies and savory seasoning.","false","530","37608.43","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 530
"
"Artisan Bread","Freshly baked artisan bread, perfect for sandwiches or toasting.","true","528","6065.95","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 528
"
"Oatmeal Raisin Cookies","Delicious cookies packed with oats and raisins.","true","569","43353.49","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 569
"
"Jasmine Rice","Fragrant jasmine rice, perfect as a side dish.","false","571","58730.57","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58730.57
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 571
"
"Fashionable Fanny Pack","A trendy fanny pack, perfect for hands-free outings.","true","273","56166.55","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56166.55
"
"Over-the-Door Hooks","Convenient hooks that utilize door space for hanging items.","false","29","53637.94","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53637.94
"
"Decorative Wall Tapestry","Colorful tapestry to add charm to any room.","true","569","3973.59","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 569
"
"Puzzle","Challenging 1000-piece jigsaw puzzle for all ages.","true","579","4512.89","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 579
"
"Rechargeable Laptop Battery Pack","Portable battery pack to charge laptops while on the move.","false","570","58101.31","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 570
 | Error Message: Maximun Price 50000.00, FieldName: price, Value: 58101.31
"
"Crispy Chickpeas","Roasted chickpeas seasoned for a crunchy snack.","true","346","56525.02","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56525.02
"
"Heat-Resistant Silicone Mat","Protects surfaces while baking or cooking with hot items.","true","596","26116.61","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 596
"
"Organic Coconut Yogurt","Dairy-free yogurt made from coconut milk.","false","346","54180.11","Error Message: Maximun Price 50000.00, FieldName: price, Value: 54180.11
"
"Coffee Subscription Service","Monthly subscription for freshly roasted coffee delivered to your door.","true","490","56877.16","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56877.16
"
"Flavored Popcorn Mix","Popcorn tossed with sweet or savory flavors for a tasty snack.","true","586","58340.22","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58340.22
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 586
"
"Vegan Cheese","Dairy-free cheese alternative for your favorite dishes.","false","584","31246.85","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 584
"
"Sliced Provolone Cheese","Mild cheese great for sandwiches.","true","521","18637.65","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 521
"
"Indian Curry Sauce","Authentic Indian curry sauce for quick meals.","false","409","56031.26","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56031.26
"
"Smart WiFi Plug","Control appliances remotely using your smartphone.","false","506","32752.42","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 506
"
"Electric Stool Heater","Heated stool cover for extra comfort during winter.","true","428","50279.58","Error Message: Maximun Price 50000.00, FieldName: price, Value: 50279.58
"
"Pet Water Bottle","Portable water bottle for pets when traveling.","false","551","57760.08","Error Message: Maximun Price 50000.00, FieldName: price, Value: 57760.08
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 551
"
"Compact Pop-Up Tent","Easy setup tent perfect for camping and outdoor festivals.","false","528","13770.14","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 528
"
"Wireless Charger","Qi-certified wireless charger for fast charging.","true","575","11860.98","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 575
"
"Cold Brew Coffee Maker","Brews coffee with a smooth flavor without bitterness.","false","501","21391.47","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 501
"
"Wall Decals for Kids","Fun and colorful wall decals for children's rooms.","false","344","58298.65","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58298.65
"
"Coconut Milk","Rich coconut milk for curries and desserts.","false","310","58660.01","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58660.01
"
"Coffee Grinder","Burr coffee grinder for fresh ground coffee.","false","584","14588.71","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 584
"
"Sliced Turkey Breast","Oven-roasted sliced turkey, perfect for sandwiches.","true","370","54303.97","Error Message: Maximun Price 50000.00, FieldName: price, Value: 54303.97
"
"Terry Cloth Robe","Soft and comfortable robe, perfect for lounging at home.","true","589","20778.32","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 589
"
"Frozen Chicken Nuggets","Crispy chicken nuggets for quick meals.","false","432","50644.49","Error Message: Maximun Price 50000.00, FieldName: price, Value: 50644.49
"
"Pet Hair Remover","Effective roller for removing pet hair from furniture.","false","253","59313.53","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59313.53
"
"Sun Protection Clothing","UV-blocking clothing for outdoor activities.","false","562","50836.98","Error Message: Maximun Price 50000.00, FieldName: price, Value: 50836.98
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 562
"
"Travel Eye Mask with Ear Plugs","Comfortable eye mask that includes noise-canceling ear plugs.","true","145","55692.59","Error Message: Maximun Price 50000.00, FieldName: price, Value: 55692.59
"
"Gluten-Free Biscuits","Fluffy biscuits made without gluten","true","545","8619.39","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 545
"
"Window A/C Unit","Energy-efficient window air conditioner for cooling.","false","580","53820.95","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53820.95
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 580
"
"Buffalo Sauce","Spicy buffalo sauce ideal for wings or dipping.","false","535","48608.93","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 535
"
"Falafel Mix","Easy-to-make falafel mix for a tasty vegetarian meal.","true","548","39170.87","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 548
"
"Garden Hose Reel","Compact hose reel to keep your garden tidy.","false","429","51460.4","Error Message: Maximun Price 50000.00, FieldName: price, Value: 51460.4
"
"Herb Seasoned Couscous","Fluffy couscous seasoned with a blend of herbs, perfect as a side dish.","false","558","47059.45","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 558
"
"Pasta Sauce Mix","Just add water for a quick pasta sauce.","true","532","13884.18","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 532
"
"Organic Coconut Flakes","Unsweetened coconut flakes for baking and snacking.","true","1","52830.23","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52830.23
"
"Basic V-Neck T-Shirt","A staple v-neck t-shirt that pairs well with anything.","false","228","57775.7","Error Message: Maximun Price 50000.00, FieldName: price, Value: 57775.7
"
"Lemon Herb Chicken","Marinated chicken grilled with lemon and herbs.","true","50","59309.1","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59309.1
"
"Personal Blender with Travel Lid","Blender designed for smoothies and shakes on the go.","false","157","52066.33","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52066.33
"
"Dark Chocolate Covered Pretzels","Crunchy pretzels dipped in rich dark chocolate.","false","213","57391.13","Error Message: Maximun Price 50000.00, FieldName: price, Value: 57391.13
"
"Luxury Rolling Makeup Case","Stylish and spacious case for makeup and beauty products.","true","571","27645.53","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 571
"
"Banana Nut Muffins","Moist, fluffy muffins packed with bananas and walnuts for a delightful breakfast or snack.","false","521","59511.91","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59511.91
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 521
"
"Pet Food Storage Container","Airtight container to keep pet food fresh.","true","553","35587.1","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 553
"
"Fitbit Activity Tracker","Advanced wristband that tracks daily activities and sleep.","false","511","40865.67","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 511
"
"Nut Mix","A blend of mixed nuts for snacking.","false","582","48367.66","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 582
"
"Cauliflower Pizza Crust","Healthy pizza crust made from cauliflower","false","191","52796.82","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52796.82
"
"Wireless Keyboard and Mouse Combo","Compact wireless set for easy computer usability.","false","543","5951.93","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 543
"
"LED Makeup Mirror","Illuminated vanity mirror with adjustable brightness settings.","true","588","21764.13","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 588
"
"Sushi Rice","Short-grain sushi rice for perfect rolls.","false","570","30653.61","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 570
"
"Honey BBQ Ribs","Tender ribs smothered in a honey barbecue sauce.","false","194","58405.65","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58405.65
"
"Oats","Organic rolled oats, great for breakfast or baking.","false","591","32055.06","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 591
"
"Phone Screen Protector","Tempered glass screen protector for smartphones.","false","504","22979.89","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 504
"
"Pineapple Teriyaki Chicken Mix","A perfect blend of pineapple and teriyaki for stir-fry.","true","566","4619.82","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 566
"
"Stainless Steel Water Bottle","Durable and insulated water bottle to keep beverages cold.","false","353","54485.32","Error Message: Maximun Price 50000.00, FieldName: price, Value: 54485.32
"
"Garden Hoses with Expandable Features","Lightweight, expandable hoses for easy handling.","true","537","16254.8","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 537
"
"Habanero Hot Sauce","Fiery hot sauce made with fresh habaneros and spices.","true","586","59598.1","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59598.1
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 586
"
"Almond Flour Biscuits","Gluten-free biscuits made with almond flour.","false","406","57170.14","Error Message: Maximun Price 50000.00, FieldName: price, Value: 57170.14
"
"Pumpkin Ice Cream","Seasonal pumpkin ice cream, perfect for fall.","true","76","59580.91","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59580.91
"
"Veggie Burger Patties","Delicious veggie burger patties for grilling or frying.","true","245","55224.54","Error Message: Maximun Price 50000.00, FieldName: price, Value: 55224.54
"
"Watercolor Brush Pens","Set of brush pens for colorful and creative painting.","false","432","59184.59","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59184.59
"
"Avocado Lime Dressing","Refreshing dressing made with avocado and lime, perfect for salads.","true","549","50340.48","Error Message: Maximun Price 50000.00, FieldName: price, Value: 50340.48
 | Error Message: Maximun Quantity 500, FieldName: quantity, Value: 549
"
"Creamy Avocado Dip","Rich and creamy dip made with real avocado, great for chips.","true","281","55834.59","Error Message: Maximun Price 50000.00, FieldName: price, Value: 55834.59
"
"Electric Wax Warmer","Wax warmer for creating a soothing atmosphere with fragrances.","false","518","36183.68","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 518
"
"Cotton Sweatpants","Soft and breathable cotton sweatpants perfect for lounging or workouts.","false","531","32832.83","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 531
"
"Beard Grooming Kit","Everything you need for maintaining a healthy beard.","true","193","54438.0","Error Message: Maximun Price 50000.00, FieldName: price, Value: 54438.0
"
"Collapsible Folding Chair","Lightweight and portable chair for camping or events.","true","516","49574.84","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 516
"
"Kids' Art Easel","Double-sided art easel for painting and drawing.","false","433","56968.24","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56968.24
"
"Mango Chutney","Sweet and tangy mango chutney for a flavorful dip.","false","565","11752.49","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 565
"
"Kitchen Knife Sharpening System","Professional sharpening system for kitchen knives.","true","62","56024.17","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56024.17
"
"Chocolate Chip Cookie Mix","Everything you need to bake delicious chocolate chip cookies.","false","297","51818.04","Error Message: Maximun Price 50000.00, FieldName: price, Value: 51818.04
"
"Creamy Avocado Dip","Rich and creamy dip made with real avocado, great for chips.","false","153","53174.56","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53174.56
"
"Slingback Sandals","Chic slingback sandals for a relaxed summer vibe.","true","524","18889.78","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 524
"
"Floral Summer Dress","Light and breezy dress perfect for summer outings with a vibrant floral pattern.","false","420","59249.24","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59249.24
"
"Vegetable Stock","Rich vegetable stock for cooking soups and stews.","false","552","17713.0","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 552
"
"Almond Flour Brownies","Deliciously rich brownies made with almond flour.","true","509","59145.91","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 509
 | Error Message: Maximun Price 50000.00, FieldName: price, Value: 59145.91
"
"Travel Size Toiletry Bottles","Leak-proof bottles for travel-sized toiletries.","true","104","58807.05","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58807.05
"
"Collapsible Camping Cup","Space-saving cup that folds flat for easy storage.","true","216","57526.96","Error Message: Maximun Price 50000.00, FieldName: price, Value: 57526.96
"
"Mobile Workbench","Sturdy mobile workbench with storage options.","true","551","5461.38","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 551
"
"Sea Salt Tortilla Chips","Crunchy tortilla chips with a hint of sea salt, great with dips.","false","580","1966.65","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 580
"
"Stainless Steel Cutlery Set","High-quality cutlery set for daily use or special occasions.","false","91","56010.13","Error Message: Maximun Price 50000.00, FieldName: price, Value: 56010.13
"
"Artisan Bread","Freshly baked artisan bread, perfect for sandwiches or toasting.","false","321","59969.35","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59969.35
"
"Handheld Vacuum","Cordless handheld vacuum for quick cleanups.","true","381","58662.02","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58662.02
"
"Savory Oatmeal Cups","Savory oatmeal ready to eat, great for breakfast or a snack.","true","456","53777.98","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53777.98
"
"Kids' Science Experiment Kit","Engaging kit with science experiments for children.","false","168","58931.67","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58931.67
"
"Pet Bed","Comfortable pet bed for small to medium-sized dogs.","true","584","11158.85","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 584
"
"Zesty Garlic Hummus","Creamy chickpea dip infused with zesty garlic flavor.","true","521","27032.13","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 521
"
"Coconut Water","Refreshing coconut water, perfect for hydration.","true","517","17654.15","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 517
"
"Caribbean Jerk Marinade","A spicy marinade perfect for chicken and fish.","true","559","29853.89","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 559
"
"Floral Wrap Top","A feminine wrap top with a beautiful floral print.","true","4","53321.05","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53321.05
"
"Portable Hammock with Stand","Lightweight hammock with a sturdy stand for relaxation anywhere.","true","562","55968.82","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 562
 | Error Message: Maximun Price 50000.00, FieldName: price, Value: 55968.82
"
"Infrared Thermometer","Non-contact thermometer for checking temperatures instantly.","false","403","58984.51","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58984.51
"
"Roasted Garlic","Savory roasted garlic in a jar for easy use.","false","555","11888.85","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 555
"
"Asian Stir-Fry Kit","Prepped vegetables and sauces for a quick Asian stir-fry meal.","true","291","58755.33","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58755.33
"
"Spinach Feta Wraps","Whole wheat wraps filled with spinach, feta, and herbs.","true","263","53024.89","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53024.89
"
"Spiralizer","Vegetable spiralizer for healthy meals.","true","554","15495.49","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 554
"
"Roasted Garlic Butter","A flavorful spread made with roasted garlic and creamy butter.","true","291","59082.88","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59082.88
"
"Puzzle Mat","Foldable mat for jigsaw puzzle assembly.","false","204","53290.67","Error Message: Maximun Price 50000.00, FieldName: price, Value: 53290.67
"
"Buffalo Cauliflower Bites","Spicy cauliflower bites for a vegetarian snack.","false","103","52805.1","Error Message: Maximun Price 50000.00, FieldName: price, Value: 52805.1
"
"Knitted Infinity Scarf","A warm knitted scarf to keep you cozy in winter.","true","516","2780.06","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 516
"
"Scented Soy Candles","Hand-poured candles made of natural soy wax.","true","518","17924.7","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 518
"
"Kids' Crafting Station","Complete station with supplies for kids' art projects.","false","55","50797.77","Error Message: Maximun Price 50000.00, FieldName: price, Value: 50797.77
"
"Feta Cheese Crumbles","Crumbled feta cheese, perfect for salads and Mediterranean dishes.","true","518","48377.96","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 518
"
"Bamboo Cutting Board Set","Eco-friendly bamboo cutting boards in various sizes.","false","592","33545.66","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 592
"
"Cold Brew Coffee Maker","Brews coffee with a smooth flavor without bitterness.","false","233","58535.86","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58535.86
"
"Solar Garden Lights","Energy-efficient lights that charge during the day and illuminate at night.","true","574","26263.2","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 574
"
"Kids' STEM Robotics Kit","Educational robotics kit for building and programming.","true","535","12611.68","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 535
"
"Educational STEM Kit","Hands-on experience with science and engineering projects.","true","580","6891.26","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 580
"
"Italian Meatballs","Juicy meatballs made with a blend of beef and pork, seasoned with Italian herbs.","true","520","10685.6","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 520
"
"Infrared Thermometer","Non-contact thermometer for checking temperatures instantly.","true","512","49216.47","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 512
"
"Drone","Beginner-friendly drone with HD camera.","true","75","58898.84","Error Message: Maximun Price 50000.00, FieldName: price, Value: 58898.84
"
"Dark Chocolate Covered Raisins","Satisfy your sweet tooth with these dark chocolate-covered raisins.","true","113","51488.0","Error Message: Maximun Price 50000.00, FieldName: price, Value: 51488.0
"
"Spinach and Ricotta Ravioli","Delicious ravioli filled with creamy ricotta and fresh spinach.","false","259","59697.64","Error Message: Maximun Price 50000.00, FieldName: price, Value: 59697.64
"
"Portable Hand Warmer","Rechargeable hand warmer for cold weather comfort.","false","517","36230.14","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 517
"
"Wall Art","Abstract canvas print to enhance home decor.","false","570","2805.35","Error Message: Maximun Quantity 500, FieldName: quantity, Value: 570
"
